check_id,poc_name_dummy,platform_enum,sub_channel_enum,rating_score_num,open_time,beer_sales_volume_num,sales_volume_num,price_perLitre,single_pack_unit,single_pack_num,beer_sub_brand_enum
9c05445a61967563f172ddf153c742a9,poc972,ele,川湘菜,4.8,['10:30:00-21:30:00'],6,5,16,罐,1,青岛
9c05445a61967563f172ddf153c742a9,poc972,ele,川湘菜,4.8,['10:30:00-21:30:00'],6,1,26,罐,1,青岛纯生
9f21ad4ad3fe44b6fc4df4ccebf7d862,poc973,ele,炸鸡炸串,4.7,['10:20/22:00'],6,6,12,罐,1,others
bfaf45d0f66b275879d0776ad3ac52ad,poc981,ele,简餐便当,4.8,['10:00:00-21:30:00'],6,6,20,罐,1,朝日
c47084c5a6a55091e0e7bc905c2ddf83,poc982,ele,简餐便当,4.8,['09:55:00-21:30:00'],6,6,20,罐,1,朝日
d038e61be9ce95290659f8fe2b82bf67,poc985,ele,生鲜,0,['07:00:00-18:30:00'],6,0,16.1616161616162,罐,6,雪花
d038e61be9ce95290659f8fe2b82bf67,poc985,ele,生鲜,0,['07:00:00-18:30:00'],6,2,18.1818181818182,罐,1,雪花
d038e61be9ce95290659f8fe2b82bf67,poc985,ele,生鲜,0,['07:00:00-18:30:00'],6,1,14.6464646464646,罐,6,雪花精制
d038e61be9ce95290659f8fe2b82bf67,poc985,ele,生鲜,0,['07:00:00-18:30:00'],6,0,21.2121212121212,罐,1,雪花精制
d038e61be9ce95290659f8fe2b82bf67,poc985,ele,生鲜,0,['07:00:00-18:30:00'],6,1,27.2727272727273,罐,1,三得利超醇
d038e61be9ce95290659f8fe2b82bf67,poc985,ele,生鲜,0,['07:00:00-18:30:00'],6,1,15,瓶,1,青岛
d038e61be9ce95290659f8fe2b82bf67,poc985,ele,生鲜,0,['07:00:00-18:30:00'],6,0,24.2424242424242,罐,1,青岛
d038e61be9ce95290659f8fe2b82bf67,poc985,ele,生鲜,0,['07:00:00-18:30:00'],6,0,18.1818181818182,罐,1,青岛
d038e61be9ce95290659f8fe2b82bf67,poc985,ele,生鲜,0,['07:00:00-18:30:00'],6,1,12.0689655172414,瓶,1,雪花
d829cae754ffdd575c39ba5cbfa4d5a6,poc987,ele,烧烤/小龙虾,4.6,['16:30:00-03:20:00'],6,0,30,罐,1,百威经典
d829cae754ffdd575c39ba5cbfa4d5a6,poc987,ele,烧烤/小龙虾,4.6,['16:30:00-03:20:00'],6,0,26,罐,1,雪花纯生
d829cae754ffdd575c39ba5cbfa4d5a6,poc987,ele,烧烤/小龙虾,4.6,['16:30:00-03:20:00'],6,6,18,罐,1,雪花勇闯天涯
e00812397bb4fb3583eb9b95093bba62,poc989,ele,米粉面馆,4.4,['08:00/22:00'],6,3,10,瓶,1,汉斯
e00812397bb4fb3583eb9b95093bba62,poc989,ele,米粉面馆,4.4,['08:00/22:00'],6,3,10,罐,1,青岛
e23886edddbc1ddc2ac894e6203c0f62,poc990,ele,简餐便当,4.8,['09:30:00-22:00:00'],6,2,13.3333333333333,瓶,1,汉斯
e23886edddbc1ddc2ac894e6203c0f62,poc990,ele,简餐便当,4.8,['09:30:00-22:00:00'],6,4,20,罐,1,青岛纯生
e602244a2f7607fccc5f0e9fba684cd3,poc991,ele,简餐便当,4.8,"['11:30/14:00', '16:30/22:00']",6,6,76,罐,1,others
ea5107790f70501805ba29988d049b94,poc992,ele,地方菜系,4.6,['10:00/22:00'],6,6,15.1515151515152,罐,1,雪花
ee103fdb77456f35c1725d656d72166d,poc993,ele,炸鸡炸串,4.7,['09:00/01:30'],6,6,16,罐,1,三得利啤酒
f145366cae08b056b849b2ee60e87884,poc994,ele,简餐便当,4.8,['10:00:00-21:30:00'],6,6,20,罐,1,朝日
fcb4155e39e707e9115f77251f2a4ef4,poc996,ele,炸鸡炸串,4.8,['10:00:00-01:30:00'],6,6,16,罐,1,三得利啤酒
'1003808068377427,poc997,meituanwm,川湘菜,0,['10:00-21:00'],6,6,10,罐,1,三得利啤酒
'1009872562165853,poc998,meituanwm,简餐便当,4.2,['09:30-22:00'],6,4,15.1515151515152,罐,1,雪花
'1009872562165853,poc998,meituanwm,简餐便当,4.2,['09:30-22:00'],6,2,12,罐,1,雪花勇闯天涯
'1016624250783890,poc999,meituanwm,烧烤/小龙虾,0,"['00:00-03:30', '16:00-23:59']",6,0,24,罐,1,百威经典
'1016624250783890,poc999,meituanwm,烧烤/小龙虾,0,"['00:00-03:30', '16:00-23:59']",6,1,14,罐,1,雪花勇闯天涯
'1016624250783890,poc999,meituanwm,烧烤/小龙虾,0,"['00:00-03:30', '16:00-23:59']",6,4,24,罐,1,青岛纯生
'1016624250783890,poc999,meituanwm,烧烤/小龙虾,0,"['00:00-03:30', '16:00-23:59']",6,1,20,罐,1,雪花纯生
'1021322945021423,poc1000,meituanwm,简餐便当,4.5,['09:25-10:01'],6,6,12,罐,1,三得利啤酒
'1027211345194960,poc1001,meituanwm,简餐便当,4.3,['09:30-20:00'],6,6,10,罐,1,青岛
'1035032480642452,poc1002,meituanwm,川湘菜,3.7,['10:00-23:00'],6,4,12,罐,1,青岛经典
'1035032480642452,poc1002,meituanwm,川湘菜,3.7,['10:00-23:00'],6,1,6.63333333333333,罐,6,青岛经典
'1035032480642452,poc1002,meituanwm,川湘菜,3.7,['10:00-23:00'],6,0,10.4,瓶,1,青岛
'1035032480642452,poc1002,meituanwm,川湘菜,3.7,['10:00-23:00'],6,0,10.4,瓶,1,青岛
'1035032480642452,poc1002,meituanwm,川湘菜,3.7,['10:00-23:00'],6,1,6.63333333333333,罐,6,青岛经典
'1048428483598509,poc1005,meituanwm,地方菜系,4,['10:00-22:30'],6,0,20,罐,1,青岛经典
'1048428483598509,poc1005,meituanwm,地方菜系,4,['10:00-22:30'],6,6,15.1515151515152,罐,1,崂山
'1069976334514239,poc1009,meituanwm,地方菜系,4.4,"['10:00-17:00', '17:00-22:00']",6,6,12,罐,1,青岛
'1079566996525024,poc1011,meituanwm,简餐便当,4.9,['10:00-22:00'],6,6,9,罐,1,青岛
'1093233582453218,poc1013,meituanwm,米粉面馆,4.2,['08:40-22:15'],6,6,21.2121212121212,罐,1,雪花
'1114330461806238,poc1016,meituanwm,地方菜系,4.4,['10:30-20:00'],6,6,32,罐,1,青岛纯生
'1122967641056006,poc1017,meituanwm,地方菜系,0,['10:00-20:00'],6,6,16,罐,1,青岛
'1122967641056006,poc1017,meituanwm,地方菜系,0,['10:00-20:00'],6,0,15.3333333333333,罐,3,青岛
'853638831828731,poc1019,meituanwm,烧烤/小龙虾,2.8,"['00:00-02:01', '10:00-23:59']",6,6,18,罐,1,青岛纯生
'858474964980612,poc1020,meituanwm,烧烤/小龙虾,0,"['00:05-03:00', '18:10-23:59']",6,0,24,罐,1,百威经典
'858474964980612,poc1020,meituanwm,烧烤/小龙虾,0,"['00:05-03:00', '18:10-23:59']",6,6,12,罐,1,雪花原汁麦
'858474964980612,poc1020,meituanwm,烧烤/小龙虾,0,"['00:05-03:00', '18:10-23:59']",6,0,24,罐,1,雪花纯生
'877626224170742,poc1023,meituanwm,地方菜系,0,"['10:00-14:00', '16:00-21:00']",6,6,50,罐,1,others
'885352870350524,poc1024,meituanwm,炸鸡炸串,4.6,"['00:00-01:00', '11:00-23:59']",6,6,14,罐,1,青岛纯生
'885352870350524,poc1024,meituanwm,炸鸡炸串,4.6,"['00:00-01:00', '11:00-23:59']",6,0,16,罐,1,青岛
'894758848756076,poc1025,meituanwm,香锅干锅,0,['10:00-22:30'],6,0,14,罐,1,青岛
'894758848756076,poc1025,meituanwm,香锅干锅,0,['10:00-22:30'],6,0,14,罐,1,三得利啤酒
'894758848756076,poc1025,meituanwm,香锅干锅,0,['10:00-22:30'],6,6,24.2424242424242,罐,1,雪花
'894758848756076,poc1025,meituanwm,香锅干锅,0,['10:00-22:30'],6,0,24,罐,1,青岛纯生
'894758848756076,poc1025,meituanwm,香锅干锅,0,['10:00-22:30'],6,0,24,罐,1,百威经典
'907287268334887,poc1027,meituanwm,简餐便当,4.8,"['00:00-01:00', '08:30-23:59']",6,6,12,罐,1,青岛
'913472021246044,poc1028,meituanwm,米粉面馆,3.4,['07:00-21:30'],6,6,18.1818181818182,罐,1,雪花
'913472021246044,poc1028,meituanwm,米粉面馆,3.4,['07:00-21:30'],6,0,20,罐,1,百威经典
'916624527214902,poc1029,meituanwm,川湘菜,0,['10:15-21:00'],6,6,12,罐,1,青岛
'916624527214902,poc1029,meituanwm,川湘菜,0,['10:15-21:00'],6,0,24,罐,1,百威经典
'920455638078668,poc1030,meituanwm,特色小吃,0,['09:30-20:00'],6,2,13.6,罐,1,三得利超醇
'920455638078668,poc1030,meituanwm,特色小吃,0,['09:30-20:00'],6,4,14.5454545454545,罐,1,三得利清爽
'943558267126593,poc1033,meituanwm,简餐便当,4.5,['09:00-20:25'],6,3,10,罐,1,others
'943558267126593,poc1033,meituanwm,简餐便当,4.5,['09:00-20:25'],6,3,10,罐,1,others
'948823897060810,poc1034,meituanwm,米粉面馆,4.5,['08:00-22:00'],6,6,12.98,罐,1,青岛
'957061644340839,poc1035,meituanwm,地方菜系,0,['10:30-23:00'],6,2,24,罐,1,青岛纯生
'957061644340839,poc1035,meituanwm,地方菜系,0,['10:30-23:00'],6,4,21.2121212121212,罐,1,雪花
'962331569212116,poc1036,meituanwm,香锅干锅,3.8,['11:00-22:00'],6,6,12,罐,1,三得利啤酒
'971784792239080,poc1037,meituanwm,地方菜系,4.5,['10:00-22:30'],6,3,13.6,罐,1,汉斯
'971784792239080,poc1037,meituanwm,地方菜系,4.5,['10:00-22:30'],6,3,13.6,罐,1,汉斯
'971784792239080,poc1037,meituanwm,地方菜系,4.5,['10:00-22:30'],6,0,16,罐,1,青岛
'971784792239080,poc1037,meituanwm,地方菜系,4.5,['10:00-22:30'],6,0,16,罐,1,青岛
'993208089116236,poc1040,meituanwm,简餐便当,4.3,['08:10-22:00'],6,3,14.2,罐,1,雪花勇闯天涯
'993208089116236,poc1040,meituanwm,简餐便当,4.3,['08:10-22:00'],6,3,11,罐,1,青岛
1175d92d98a8a737759b1465943ba32d,poc1046,ele,川湘菜,4.8,['10:00:00-23:00:00'],5,5,18.1818181818182,罐,1,雪花
14ef817a2bd4bc3139f197cefebbe573,poc1047,ele,地方菜系,4.6,['09:00/22:00'],5,2,11.6666666666667,瓶,1,汉斯
14ef817a2bd4bc3139f197cefebbe573,poc1047,ele,地方菜系,4.6,['09:00/22:00'],5,2,15.1515151515152,罐,1,雪花
14ef817a2bd4bc3139f197cefebbe573,poc1047,ele,地方菜系,4.6,['09:00/22:00'],5,1,10,罐,1,青岛
18ad312440d24dc37fc9e28efe01e805,poc1048,ele,简餐便当,4.6,['09:30/20:50'],5,5,10,罐,1,青岛
2032a34677c410e381eadefd76bcc449,poc1050,ele,简餐便当,4.3,['10:00:00-21:00:00'],5,4,12,瓶,1,雪花原汁麦
2032a34677c410e381eadefd76bcc449,poc1050,ele,简餐便当,4.3,['10:00:00-21:00:00'],5,1,16,罐,1,雪花勇闯天涯
230efdaf58966b921d794b3f0ce7e230,poc1051,ele,冒菜/麻辣烫,4.8,['09:30:00-00:15:00'],5,0,15.2,罐,3,青岛
230efdaf58966b921d794b3f0ce7e230,poc1051,ele,冒菜/麻辣烫,4.8,['09:30:00-00:15:00'],5,5,16,罐,1,青岛
25c15868bd78979251af624aaf3b7629,poc1053,ele,简餐便当,4.8,['10:00:00-21:30:00'],5,5,20,罐,1,朝日
2fb6f9ab60066dab4a17fb69ac260e76,poc1057,ele,川湘菜,5,['10:20:00-22:30:00'],5,4,20,瓶,1,雪花纯生
2fb6f9ab60066dab4a17fb69ac260e76,poc1057,ele,川湘菜,5,['10:20:00-22:30:00'],5,1,24,罐,1,青岛纯生
32307d188f836cc6571e9bd5d29b7291,poc1058,ele,冒菜/麻辣烫,4.5,['10:00:00-23:00:00'],5,0,36,罐,1,青岛纯生
32307d188f836cc6571e9bd5d29b7291,poc1058,ele,冒菜/麻辣烫,4.5,['10:00:00-23:00:00'],5,0,30,罐,1,百威经典
32307d188f836cc6571e9bd5d29b7291,poc1058,ele,冒菜/麻辣烫,4.5,['10:00:00-23:00:00'],5,0,20,罐,1,others
32307d188f836cc6571e9bd5d29b7291,poc1058,ele,冒菜/麻辣烫,4.5,['10:00:00-23:00:00'],5,0,21.2121212121212,罐,1,雪花
32307d188f836cc6571e9bd5d29b7291,poc1058,ele,冒菜/麻辣烫,4.5,['10:00:00-23:00:00'],5,5,9.6,罐,1,三得利啤酒
3d4c1dba4dfe4b6d36f6063bb3827b87,poc1061,ele,米粉面馆,4.6,['09:30:00-21:30:00'],5,1,9.66666666666667,瓶,12,others
3d4c1dba4dfe4b6d36f6063bb3827b87,poc1061,ele,米粉面馆,4.6,['09:30:00-21:30:00'],5,4,10,罐,1,三得利啤酒
40e6aff90dae7923998235b3c696cf97,poc1062,ele,生鲜,5,['06:00:00-20:00:00'],5,0,14.8,瓶,1,重庆
40e6aff90dae7923998235b3c696cf97,poc1062,ele,生鲜,5,['06:00:00-20:00:00'],5,0,19.8,罐,1,重庆
40e6aff90dae7923998235b3c696cf97,poc1062,ele,生鲜,5,['06:00:00-20:00:00'],5,1,12.2,罐,1,雪花
40e6aff90dae7923998235b3c696cf97,poc1062,ele,生鲜,5,['06:00:00-20:00:00'],5,0,23.030303030303,罐,1,雪花
40e6aff90dae7923998235b3c696cf97,poc1062,ele,生鲜,5,['06:00:00-20:00:00'],5,0,23.030303030303,罐,1,青岛
40e6aff90dae7923998235b3c696cf97,poc1062,ele,生鲜,5,['06:00:00-20:00:00'],5,4,30.6060606060606,罐,1,雪花勇闯天涯
4322068815b553f89c20a176a92c457e,poc1063,ele,烧烤/小龙虾,4.7,['11:00/01:00'],5,5,24,罐,1,青岛纯生
4322068815b553f89c20a176a92c457e,poc1063,ele,烧烤/小龙虾,4.7,['11:00/01:00'],5,0,16,罐,1,三得利啤酒
4b342c632f26bdc574ddfec6dcdeb6cd,poc1066,ele,米粉面馆,4.8,['08:55/04:00'],5,0,16,罐,1,三得利超醇
4b342c632f26bdc574ddfec6dcdeb6cd,poc1066,ele,米粉面馆,4.8,['08:55/04:00'],5,5,16,罐,1,青岛经典
4b342c632f26bdc574ddfec6dcdeb6cd,poc1066,ele,米粉面馆,4.8,['08:55/04:00'],5,0,20,罐,1,青岛纯生
4ef3d1f98c2b64038512fec935fa134d,poc1067,ele,火锅/串串香,0,['10:30:00-21:00:00'],5,5,20,罐,1,青岛纯生
4ef3d1f98c2b64038512fec935fa134d,poc1067,ele,火锅/串串香,0,['10:30:00-21:00:00'],5,0,26,罐,1,青岛白啤
54e473c31b71a62db2bf8b6d64c02096,poc1069,ele,火锅/串串香,4.3,['10:00/23:00'],5,5,18.1818181818182,罐,1,雪花
58ce2b8b31aaebe17b5a9d236236a1a7,poc1070,ele,特色小吃,4.2,['09:30/21:30'],5,5,13.3333333333333,瓶,1,汉斯
5db26398a2f814baad749c9eba7bbc68,poc1071,ele,简餐便当,4.5,['10:00/20:00'],5,5,12,罐,1,others
60d0fe7284c88a0457badcdedf2f6d70,poc1072,ele,烧烤/小龙虾,4.8,"['11:00:00-13:50:00', '17:00:00-21:00:00']",5,3,32,罐,1,others
60d0fe7284c88a0457badcdedf2f6d70,poc1072,ele,烧烤/小龙虾,4.8,"['11:00:00-13:50:00', '17:00:00-21:00:00']",5,2,32,罐,1,青岛纯生
6674a0d0153dbf992233e03239a9c56e,poc1074,ele,烧烤/小龙虾,4.7,['13:00/04:00'],5,0,29.7,罐,1,others
6674a0d0153dbf992233e03239a9c56e,poc1074,ele,烧烤/小龙虾,4.7,['13:00/04:00'],5,1,23.76,罐,1,青岛纯生
6674a0d0153dbf992233e03239a9c56e,poc1074,ele,烧烤/小龙虾,4.7,['13:00/04:00'],5,4,29.7,罐,1,others
6674a0d0153dbf992233e03239a9c56e,poc1074,ele,烧烤/小龙虾,4.7,['13:00/04:00'],5,0,23.76,罐,1,百威经典
6674a0d0153dbf992233e03239a9c56e,poc1074,ele,烧烤/小龙虾,4.7,['13:00/04:00'],5,0,15.84,罐,1,青岛
685cabd90d54b2c789008f1d68afdb4d,poc1075,ele,香锅干锅,0,['09:50/23:55'],5,5,15.1515151515152,罐,1,三得利清爽
6f18f1ed09fc0d5ec4add285a425689a,poc1077,ele,冒菜/麻辣烫,4.5,['09:50/20:30'],5,1,18.1818181818182,罐,1,雪花
6f18f1ed09fc0d5ec4add285a425689a,poc1077,ele,冒菜/麻辣烫,4.5,['09:50/20:30'],5,4,24,罐,1,青岛纯生
732810a3dbdecdcd07fcd014089fd83f,poc1079,ele,冒菜/麻辣烫,4.5,['10:30:00-23:30:00'],5,5,16,罐,1,others
8231b60b7391463fc02550573278e9c8,poc1084,ele,简餐便当,4.8,['10:00/21:00'],5,4,13.32,罐,1,三得利啤酒
8231b60b7391463fc02550573278e9c8,poc1084,ele,简餐便当,4.8,['10:00/21:00'],5,1,23.5454545454545,罐,1,雪花
89fb0be32276c9a1c8db7f226b1d6949,poc1086,ele,特色小吃,4.2,['10:00:00-22:00:00'],5,0,20,罐,1,青岛经典
89fb0be32276c9a1c8db7f226b1d6949,poc1086,ele,特色小吃,4.2,['10:00:00-22:00:00'],5,0,15.3333333333333,罐,3,青岛经典
89fb0be32276c9a1c8db7f226b1d6949,poc1086,ele,特色小吃,4.2,['10:00:00-22:00:00'],5,5,12,瓶,1,雪花原汁麦
94915c410940710dc02a4526a679603b,poc1090,ele,烧烤/小龙虾,4.9,['10:00:00-22:00:00'],5,5,20,罐,1,青岛
96b8748112d2e9f37a020d237ef5626c,poc1091,ele,简餐便当,4.4,['08:00/23:00'],5,5,14,罐,1,三得利啤酒
96b8748112d2e9f37a020d237ef5626c,poc1091,ele,简餐便当,4.4,['08:00/23:00'],5,0,20,罐,1,青岛
996357ec71a3586c186cc15977e804dc,poc1092,ele,地方菜系,4.4,['15:00/02:00'],5,1,40,罐,1,others
996357ec71a3586c186cc15977e804dc,poc1092,ele,地方菜系,4.4,['15:00/02:00'],5,4,29.0322580645161,罐,1,乌苏
a93ab94c8fff2659d0246984a767b791,poc1097,ele,特色小吃,3,['17:00:00-00:00:00'],5,5,24,罐,1,青岛纯生
a93ab94c8fff2659d0246984a767b791,poc1097,ele,特色小吃,3,['17:00:00-00:00:00'],5,0,40,瓶,1,福佳
a93ab94c8fff2659d0246984a767b791,poc1097,ele,特色小吃,3,['17:00:00-00:00:00'],5,0,40,罐,1,喜力
ab6637cc9e3c4e79c7ba26a470dd5278,poc1098,ele,简餐便当,4.8,['10:00:00-21:00:00'],5,5,20,罐,1,朝日
ae3f70386542fe2c828cc04aef564db0,poc1099,ele,简餐便当,5,['08:30:00-21:45:00'],5,1,15.1515151515152,罐,1,雪花
ae3f70386542fe2c828cc04aef564db0,poc1099,ele,简餐便当,5,['08:30:00-21:45:00'],5,4,15.1515151515152,罐,1,三得利清爽
b4f7c5d19b836a4c0f3a25f2abbd2f2b,poc1101,ele,烧烤/小龙虾,0,['16:30:00-00:00:00'],5,5,21.2121212121212,罐,1,雪花
bf37756b92ac781f1e3c15c4c69b279b,poc1104,ele,川湘菜,4.5,['09:30/00:00'],5,4,20,罐,1,三得利啤酒
bf37756b92ac781f1e3c15c4c69b279b,poc1104,ele,川湘菜,4.5,['09:30/00:00'],5,1,30.3030303030303,罐,1,雪花
c1d27682c47f772dd19da452d0b96fad,poc1105,ele,川湘菜,4.7,['10:00:00-20:10:00'],5,1,12,罐,1,青岛
c1d27682c47f772dd19da452d0b96fad,poc1105,ele,川湘菜,4.7,['10:00:00-20:10:00'],5,2,12,罐,1,三得利啤酒
c1d27682c47f772dd19da452d0b96fad,poc1105,ele,川湘菜,4.7,['10:00:00-20:10:00'],5,2,24,罐,1,青岛纯生
c4a74c7a9d777eecc0e6a936f54de21a,poc1106,ele,烧烤/小龙虾,5,['00:00:00-23:59:00'],5,1,16,罐,1,三得利啤酒
c4a74c7a9d777eecc0e6a936f54de21a,poc1106,ele,烧烤/小龙虾,5,['00:00:00-23:59:00'],5,2,24,罐,1,青岛纯生
c4a74c7a9d777eecc0e6a936f54de21a,poc1106,ele,烧烤/小龙虾,5,['00:00:00-23:59:00'],5,2,24,罐,1,青岛纯生
cf053c0ba9fddcb68fc6d34ede8208ef,poc1109,ele,简餐便当,4.7,['08:00/22:30'],5,5,18,罐,1,雪花
d20347ae0747134c8096bad8f240b0ef,poc1110,ele,地方菜系,4.1,['15:00/01:30'],5,1,24,罐,1,others
d20347ae0747134c8096bad8f240b0ef,poc1110,ele,地方菜系,4.1,['15:00/01:30'],5,3,24.1935483870968,罐,1,乌苏
d20347ae0747134c8096bad8f240b0ef,poc1110,ele,地方菜系,4.1,['15:00/01:30'],5,1,26,罐,1,others
d465f1b1c27119681872d802e1f39c3f,poc1111,ele,冒菜/麻辣烫,4.9,['09:50:00-22:30:00'],5,2,10.6060606060606,罐,1,雪花
d465f1b1c27119681872d802e1f39c3f,poc1111,ele,冒菜/麻辣烫,4.9,['09:50:00-22:30:00'],5,0,8,罐,1,哈尔滨
d465f1b1c27119681872d802e1f39c3f,poc1111,ele,冒菜/麻辣烫,4.9,['09:50:00-22:30:00'],5,0,8,罐,1,青岛
d465f1b1c27119681872d802e1f39c3f,poc1111,ele,冒菜/麻辣烫,4.9,['09:50:00-22:30:00'],5,3,12.1212121212121,罐,1,雪花
d65878769fe558ac25f2c5909cb77153,poc1112,ele,地方菜系,4.2,['10:00/22:30'],5,4,30,罐,1,青岛白啤
d65878769fe558ac25f2c5909cb77153,poc1112,ele,地方菜系,4.2,['10:00/22:30'],5,1,24,罐,1,青岛纯生
dbb95940ac93c217048cfde1e8611e05,poc1113,ele,烧烤/小龙虾,5,['14:30:00-01:30:00'],5,4,24,罐,1,雪花纯生
dbb95940ac93c217048cfde1e8611e05,poc1113,ele,烧烤/小龙虾,5,['14:30:00-01:30:00'],5,1,30,罐,1,青岛纯生
e3c448e494394780d3fe25348a09ce8e,poc1116,ele,地方菜系,0,['10:30:00-21:30:00'],5,4,24,罐,1,青岛纯生
e3c448e494394780d3fe25348a09ce8e,poc1116,ele,地方菜系,0,['10:30:00-21:30:00'],5,1,16,罐,1,青岛
e66a283382220a02134b34516b797f11,poc1117,ele,生鲜,0,['06:00:00-16:10:00'],5,0,20.9090909090909,罐,1,雪花
e66a283382220a02134b34516b797f11,poc1117,ele,生鲜,0,['06:00:00-16:10:00'],5,1,20.9090909090909,罐,1,青岛
e66a283382220a02134b34516b797f11,poc1117,ele,生鲜,0,['06:00:00-16:10:00'],5,4,27.8787878787879,罐,1,雪花勇闯天涯
e80d7cb43662cc181ab717524caa5134,poc1118,ele,地方菜系,0,"['09:30:00-13:30:00', '16:00:00-20:30:00']",5,2,20,罐,1,青岛纯生
e80d7cb43662cc181ab717524caa5134,poc1118,ele,地方菜系,0,"['09:30:00-13:30:00', '16:00:00-20:30:00']",5,0,30,罐,1,青岛白啤
e80d7cb43662cc181ab717524caa5134,poc1118,ele,地方菜系,0,"['09:30:00-13:30:00', '16:00:00-20:30:00']",5,0,20,罐,1,others
e80d7cb43662cc181ab717524caa5134,poc1118,ele,地方菜系,0,"['09:30:00-13:30:00', '16:00:00-20:30:00']",5,0,12,罐,1,others
e80d7cb43662cc181ab717524caa5134,poc1118,ele,地方菜系,0,"['09:30:00-13:30:00', '16:00:00-20:30:00']",5,0,40,罐,1,青岛奥古特
e80d7cb43662cc181ab717524caa5134,poc1118,ele,地方菜系,0,"['09:30:00-13:30:00', '16:00:00-20:30:00']",5,0,24,罐,1,青岛
e80d7cb43662cc181ab717524caa5134,poc1118,ele,地方菜系,0,"['09:30:00-13:30:00', '16:00:00-20:30:00']",5,0,30,罐,1,青岛
e80d7cb43662cc181ab717524caa5134,poc1118,ele,地方菜系,0,"['09:30:00-13:30:00', '16:00:00-20:30:00']",5,1,12,罐,1,青岛
e80d7cb43662cc181ab717524caa5134,poc1118,ele,地方菜系,0,"['09:30:00-13:30:00', '16:00:00-20:30:00']",5,2,24,罐,1,青岛经典
f016b0649e71086d4d39c53d075996a0,poc1120,ele,炸鸡炸串,4.9,['09:30/01:55'],5,5,19.2,罐,1,三得利啤酒
f3151f38bbeb6044889fd17a378d86b4,poc1121,ele,川湘菜,4.4,['10:00/23:00'],5,2,20,罐,1,雪花勇闯天涯
f3151f38bbeb6044889fd17a378d86b4,poc1121,ele,川湘菜,4.4,['10:00/23:00'],5,0,20,罐,1,百威经典
f3151f38bbeb6044889fd17a378d86b4,poc1121,ele,川湘菜,4.4,['10:00/23:00'],5,1,20,罐,1,雪花纯生
f3151f38bbeb6044889fd17a378d86b4,poc1121,ele,川湘菜,4.4,['10:00/23:00'],5,2,12,罐,1,雪花勇闯天涯
f71ad55dd2c5f52392ae404f1f701925,poc1122,ele,烧烤/小龙虾,4.8,['16:00:00-02:00:00'],5,5,12,罐,1,雪花勇闯天涯
f9cafbb4a1f4353d198207c1b4645ad9,poc1123,ele,地方菜系,4.5,['00:00:00-23:59:00'],5,5,14,罐,1,others
ff16b253f4b266eb7bf051fba48f9fa9,poc1125,ele,米粉面馆,4.5,['07:00:00-00:00:00'],5,5,16,罐,1,雪花勇闯天涯
'1002197455655158,poc1126,meituanwm,特色小吃,0,['09:00-21:00'],5,5,13.6363636363636,罐,1,雪花
'1009413000683843,poc1127,meituanwm,米粉面馆,4.6,['09:00-22:00'],5,5,14,罐,1,青岛
'1019407389586540,poc1129,meituanwm,饺子馄饨,4.6,['09:30-19:00'],5,5,18.1818181818182,罐,1,雪花
'1025381689108745,poc1130,meituanwm,川湘菜,0,['11:20-21:59'],5,0,16,罐,1,青岛经典
'1025381689108745,poc1130,meituanwm,川湘菜,0,['11:20-21:59'],5,0,15.2666666666667,罐,3,青岛
'1025381689108745,poc1130,meituanwm,川湘菜,0,['11:20-21:59'],5,5,14,罐,1,青岛
'1037222913958722,poc1132,meituanwm,特色小吃,5,"['00:00-00:45', '08:00-23:59']",5,5,10.6060606060606,罐,1,雪花
'1041079794559995,poc1133,meituanwm,简餐便当,4.5,['11:00-22:55'],5,5,16,罐,1,三得利啤酒
'1044880840649192,poc1134,meituanwm,香锅干锅,0,"['00:01-03:20', '11:20-23:58']",5,0,34,罐,1,百威经典
'1044880840649192,poc1134,meituanwm,香锅干锅,0,"['00:01-03:20', '11:20-23:58']",5,5,34,罐,1,青岛纯生
'1044880840649192,poc1134,meituanwm,香锅干锅,0,"['00:01-03:20', '11:20-23:58']",5,0,36.3636363636364,罐,1,雪花
'1049562354969583,poc1135,meituanwm,日料寿司,4.8,['09:50-22:00'],5,5,45.4545454545455,瓶,1,朝日
'1056855209444992,poc1136,meituanwm,地方菜系,0,['10:00-22:30'],5,3,24.2424242424242,罐,1,雪花
'1056855209444992,poc1136,meituanwm,地方菜系,0,['10:00-22:30'],5,2,24,罐,1,青岛纯生
'1065475208792869,poc1137,meituanwm,烧烤/小龙虾,4.3,"['00:00-02:00', '14:05-23:59']",5,5,20,罐,1,青岛纯生
'1065475208792869,poc1137,meituanwm,烧烤/小龙虾,4.3,"['00:00-02:00', '14:05-23:59']",5,0,20,罐,1,百威经典
'1073137430431250,poc1138,meituanwm,饺子馄饨,4.3,"['00:00-10:00', '10:00-23:59']",5,5,11,罐,1,三得利啤酒
'1080713752767485,poc1140,meituanwm,简餐便当,4.5,['10:00-21:00'],5,5,30.3030303030303,瓶,1,朝日
'1085116094271274,poc1141,meituanwm,烧烤/小龙虾,4.7,"['00:00-01:30', '17:11-23:59']",5,5,16,罐,1,青岛经典
'1085116094271274,poc1141,meituanwm,烧烤/小龙虾,4.7,"['00:00-01:30', '17:11-23:59']",5,0,10,罐,1,青岛
